source,source_id,school_name,normalised_school_name,school_code,suburb,country,state,postcode,type,sector,latitude,longitude,is_sehs,selectivity_type,entry_year_levels,test_provider,test_name,offers_medicine,offers_dentistry
ACARA,52507,Top End School of Flexible Learning,Top End School of Flexible Learning,,Malak,Australia,NT,0812,Secondary,Public,-12.3962,130.904,FALSE,,,,,FALSE,FALSE
ACARA,53299,Topirum Primary School,Topirum Primary School,,Clyde North,Australia,VIC,3978,Primary,Public,-38.10686379,145.3577033,FALSE,,,,,FALSE,FALSE
ACARA,46762,Torbanlea State School,Torbanlea State School,,Torbanlea,Australia,QLD,4662,Primary,Public,-25.348,152.6,FALSE,,,,,FALSE,FALSE
ACARA,43942,Toronto Adventist School,Toronto Adventist School,,Toronto,Australia,NSW,2283,Primary,Private,-33.0286,151.565,FALSE,,,,,FALSE,FALSE
ACARA,42137,Toronto High School,Toronto High School,,Toronto,Australia,NSW,2283,Secondary,Public,-33.0088,151.582,FALSE,,,,,FALSE,FALSE
ACARA,41975,Toronto Public School,Toronto Public School,,Toronto,Australia,NSW,2283,Primary,Public,-33.0083,151.595,FALSE,,,,,FALSE,FALSE
ACARA,52586,Torquay Coast Primary School,Torquay Coast Primary School,,Torquay,Australia,VIC,3228,Primary,Public,-38.3035,144.341,FALSE,,,,,FALSE,FALSE
ACARA,44593,Torquay P-6 College,Torquay P-6 College,,Torquay,Australia,VIC,3228,Primary,Public,-38.3219,144.313,FALSE,,,,,FALSE,FALSE
ACARA,46957,Torquay State School,Torquay State School,,Torquay,Australia,QLD,4655,Primary,Public,-25.2876,152.865,FALSE,,,,,FALSE,FALSE
ACARA,49928,Torrens Primary School,Torrens Primary School,,Torrens,Australia,ACT,2607,Primary,Public,-35.37,149.091,FALSE,,,,,FALSE,FALSE
ACARA,49839,Torrens Valley Christian School,Torrens Valley Christian School,,Hope Valley,Australia,SA,5090,Combined,Private,-34.843,138.701,FALSE,,,,,FALSE,FALSE
ACARA,49635,Torrensville Primary School,Torrensville Primary School,,Torrensville,Australia,SA,5031,Primary,Public,-34.9194,138.557,FALSE,,,,,FALSE,FALSE
ACARA,43040,Tottenham Central School,Tottenham Central School,,Tottenham,Australia,NSW,2873,Combined,Public,-32.2455,147.352,FALSE,,,,,FALSE,FALSE
ACARA,41976,Toukley Public School,Toukley Public School,,Toukley,Australia,NSW,2263,Primary,Public,-33.2678,151.55,FALSE,,,,,FALSE,FALSE
ACARA,42825,Towamba Public School,Towamba Public School,,Towamba,Australia,NSW,2550,Primary,Public,-37.0842,149.695,FALSE,,,,,FALSE,FALSE
ACARA,41458,Tower Street Public School,Tower Street Public School,,Panania,Australia,NSW,2213,Primary,Public,-33.9564,151.007,FALSE,,,,,FALSE,FALSE
ACARA,46483,Townsville Central State School,Townsville Central State School,,North Ward,Australia,QLD,4810,Primary,Public,-19.2512,146.812,FALSE,,,,,FALSE,FALSE
ACARA,52249,Townsville Christian College,Townsville Christian College,,Vincent,Australia,QLD,4814,Combined,Private,-19.2814,146.766,FALSE,,,,,FALSE,FALSE
ACARA,47577,Townsville Community Learning Centre - A State Special School,Townsville Community Learning Centre - A State Special School,,Mundingburra,Australia,QLD,4812,Special,Public,-19.3037,146.777,FALSE,,,,,FALSE,FALSE
ACARA,47929,Townsville Flexible School,Townsville Flexible School,,West End,Australia,QLD,4810,Special,Private,-19.2691,146.803,FALSE,,,,,FALSE,FALSE
ACARA,53347,Townsville Flexible School - Bowen Campus,Townsville Flexible School - Bowen Campus,,Bowen,Australia,QLD,4805,Special,Private,-20.01547592,148.2449793,FALSE,,,,,FALSE,FALSE
ACARA,53098,Townsville Flexible School - Cunningham Street Campus,Townsville Flexible School - Cunningham Street Campus,,Ayr,Australia,QLD,4807,Special,Private,-19.5829864,147.3949657,FALSE,,,,,FALSE,FALSE
ACARA,47981,Townsville Grammar School,Townsville Grammar School,,North Ward,Australia,QLD,4810,Secondary,Private,-19.252,146.806,FALSE,,,,,FALSE,FALSE
ACARA,48032,Townsville Grammar School - Annandale Campus,Townsville Grammar School - Annandale Campus,,Annandale,Australia,QLD,4814,Primary,Private,-19.3165,146.794,FALSE,,,,,FALSE,FALSE
ACARA,52453,Townsville Grammar School - Burdell Campus,Townsville Grammar School - Burdell Campus,,Burdell,Australia,QLD,4818,Primary,Private,-19.253,146.705,FALSE,,,,,FALSE,FALSE
ACARA,46621,Townsville South State School,Townsville South State School,,South Townsville,Australia,QLD,4810,Primary,Public,-19.263,146.827,FALSE,,,,,FALSE,FALSE
ACARA,47485,Townsville State High School,Townsville State High School,,Railway Estate,Australia,QLD,4810,Secondary,Public,-19.2723,146.811,FALSE,,,,,FALSE,FALSE
ACARA,46746,Townsville West State School,Townsville West State School,,West End,Australia,QLD,4810,Primary,Public,-19.2672,146.804,FALSE,,,,,FALSE,FALSE
ACARA,47063,Townview State School,Townview State School,,Townview,Australia,QLD,4825,Primary,Public,-20.7339,139.507,FALSE,,,,,FALSE,FALSE
ACARA,42842,Towradgi Public School,Towradgi Public School,,Fairy Meadow,Australia,NSW,2519,Primary,Public,-34.3897,150.902,FALSE,,,,,FALSE,FALSE
ACARA,45474,Trafalgar High School,Trafalgar High School,,Trafalgar,Australia,VIC,3824,Secondary,Public,-38.2146,146.158,FALSE,program_only,7,Edutest,SEAL/SEALP entrance examination,FALSE,FALSE
ACARA,44436,Trafalgar Primary School,Trafalgar Primary School,,Trafalgar,Australia,VIC,3824,Primary,Public,-38.2148,146.16,FALSE,,,,,FALSE,FALSE
ACARA,49111,Tranby College,Tranby College,,Baldivis,Australia,WA,6171,Combined,Private,-32.3405,115.802,FALSE,,,,,FALSE,FALSE
ACARA,43041,Trangie Central School,Trangie Central School,,Trangie,Australia,NSW,2823,Combined,Public,-32.0325,147.979,FALSE,,,,,FALSE,FALSE
ACARA,44797,Traralgon (Kosciuszko Street) Primary School,Traralgon (Kosciuszko Street) Primary School,,Traralgon,Australia,VIC,3844,Primary,Public,-38.1993,146.515,FALSE,,,,,FALSE,FALSE
ACARA,44798,Traralgon (Liddiard Road) Primary School,Traralgon (Liddiard Road) Primary School,,Traralgon,Australia,VIC,3844,Primary,Public,-38.2016,146.551,FALSE,,,,,FALSE,FALSE
ACARA,52228,Traralgon (Liddiard Road) Primary School-Traralgon Deaf Facility,Traralgon (Liddiard Road) Primary School-Traralgon Deaf Facility,,Traralgon,Australia,VIC,3844,Primary,Public,-38.2013,146.552,FALSE,,,,,FALSE,FALSE
ACARA,44772,Traralgon (Stockdale Road) Primary School,Traralgon (Stockdale Road) Primary School,,Traralgon,Australia,VIC,3844,Primary,Public,-38.19,146.524,FALSE,,,,,FALSE,FALSE
ACARA,40588,Traralgon College,Traralgon College,,Traralgon,Australia,VIC,3844,Secondary,Public,-38.1914,146.519,FALSE,,,,,FALSE,FALSE
ACARA,45541,Traralgon College-East Campus,Traralgon College-East Campus,,Traralgon,Australia,VIC,3844,Secondary,Public,-38.2026,146.553,FALSE,,,,,FALSE,FALSE
ACARA,44421,Traralgon South Primary School,Traralgon South Primary School,,Traralgon South,Australia,VIC,3844,Primary,Public,-38.2974,146.54095,FALSE,,,,,FALSE,FALSE
ACARA,52105,Travancore School,Travancore School,,Travancore,Australia,VIC,3032,Special,Public,-37.7818,144.9353591,FALSE,,,,,FALSE,FALSE
ACARA,52111,Travancore School-Parkville Campus,Travancore School-Parkville Campus,,Parkville,Australia,VIC,3052,Special,Public,-37.7812,144.948,FALSE,,,,,FALSE,FALSE
ACARA,44219,Trawalla Primary School,Trawalla Primary School,,Trawalla,Australia,VIC,3373,Primary,Public,-37.4377,143.47,FALSE,,,,,FALSE,FALSE
ACARA,48523,Trayning Primary School,Trayning Primary School,,Trayning,Australia,WA,6488,Primary,Public,-31.114456,117.79,FALSE,,,,,FALSE,FALSE
ACARA,47023,Trebonne State School,Trebonne State School,,Trebonne,Australia,QLD,4850,Primary,Public,-18.6308,146.075,FALSE,,,,,FALSE,FALSE
ACARA,52883,Treeby Primary School,Treeby Primary School,,Treeby,Australia,WA,6164,Primary,Public,-32.11767,115.8815421,FALSE,,,,,FALSE,FALSE
ACARA,50673,Treendale Primary School,Treendale Primary School,,Australind,Australia,WA,6233,Primary,Public,-33.2817,115.735,FALSE,,,,,FALSE,FALSE
ACARA,49033,Treetops Montessori School,Treetops Montessori School,,Darlington,Australia,WA,6070,Combined,Private,-31.9202,116.074,FALSE,,,,,FALSE,FALSE
ACARA,42302,Tregeagle Public School,Tregeagle Public School,,Tregeagle,Australia,NSW,2480,Primary,Public,-28.8541,153.354,FALSE,,,,,FALSE,FALSE
ACARA,41731,Tregear Public School,Tregear Public School,,Tregear,Australia,NSW,2770,Primary,Public,-33.7459,150.794,FALSE,,,,,FALSE,FALSE
ACARA,44319,Trentham District Primary School,Trentham District Primary School,,Trentham,Australia,VIC,3458,Primary,Public,-37.388,144.328,FALSE,,,,,FALSE,FALSE
ACARA,40161,Trevallyn Primary School,Trevallyn Primary School,,Trevallyn,Australia,TAS,7250,Primary,Public,-41.4381,147.115,FALSE,,,,,FALSE,FALSE
ACARA,40069,Triabunna District School,Triabunna District School,,Triabunna,Australia,TAS,7190,Combined,Public,-42.5074,147.911,FALSE,,,,,FALSE,FALSE
ACARA,43904,Trinity Anglican College - Albury,Trinity Anglican College - Albury,,Thurgoona,Australia,NSW,2640,Combined,Private,-36.0312,146.985,FALSE,,,,,FALSE,FALSE
ACARA,47997,Trinity Anglican School,Trinity Anglican School,,White Rock,Australia,QLD,4868,Combined,Private,-16.9789,145.745,FALSE,,,,,FALSE,FALSE
ACARA,47982,Trinity Anglican School - Marlin Coast Campus,Trinity Anglican School - Marlin Coast Campus,,Kewarra Beach,Australia,QLD,4879,Primary,Private,-16.789,145.683,FALSE,,,,,FALSE,FALSE
ACARA,47451,Trinity Bay State High School,Trinity Bay State High School,,Manunda,Australia,QLD,4870,Secondary,Public,-16.9234,145.752,FALSE,,,,,FALSE,FALSE
ACARA,50534,FNQ Vocational Academy,FNQ Vocational Academy,,Manunda,Australia,QLD,4870,Secondary,Public,-16.9217,145.754,FALSE,,,,,FALSE,FALSE
ACARA,43322,Trinity Catholic College,Trinity Catholic College (Adamstown),,Adamstown,Australia,NSW,2289,Secondary,Private,-32.9376,151.715,FALSE,,,,,FALSE,FALSE
ACARA,43474,Trinity Catholic College,Trinity Catholic College (Auburn),,Auburn,Australia,NSW,2144,Secondary,Private,-33.8504,151.03,FALSE,,,,,FALSE,FALSE
ACARA,40888,Trinity Catholic College (Regents Park Campus),Trinity Catholic College (Regents Park Campus),,Regents Park,Australia,NSW,2143,Secondary,Private,-33.8789,151.028,FALSE,,,,,FALSE,FALSE
ACARA,43152,Trinity Catholic College Goulburn,Trinity Catholic College Goulburn,,Goulburn,Australia,NSW,2580,Secondary,Private,-34.7514,149.7000688,FALSE,,,,,FALSE,FALSE
ACARA,43654,Trinity Catholic College Lismore,Trinity Catholic College Lismore,,East Lismore,Australia,NSW,2480,Secondary,Private,-28.82080341,153.2968774,FALSE,,,,,FALSE,FALSE
ACARA,43144,Trinity Catholic Primary School,Trinity Catholic Primary School (Murrumburrah),,Murrumburrah,Australia,NSW,2587,Primary,Private,-34.5455,148.348,FALSE,,,,,FALSE,FALSE
ACARA,43166,Trinity Catholic Primary School,Trinity Catholic Primary School (Kemps Creek),,Kemps Creek,Australia,NSW,2178,Primary,Private,-33.8319,150.789,FALSE,,,,,FALSE,FALSE
ACARA,46107,Trinity Catholic Primary School,Trinity Catholic Primary School (Narre Warren South),,Narre Warren South,Australia,VIC,3805,Primary,Private,-38.0554,145.298,FALSE,,,,,FALSE,FALSE
ACARA,46119,Trinity Catholic School,Trinity Catholic School,,Richmond,Australia,VIC,3121,Primary,Private,-37.8159,145.008,FALSE,,,,,FALSE,FALSE
ACARA,49998,Trinity Christian School,Trinity Christian School,,Wanniassa,Australia,ACT,2903,Combined,Private,-35.4083,149.086,FALSE,,,,,FALSE,FALSE
ACARA,47880,Trinity College,Trinity College (Beenleigh),,Beenleigh,Australia,QLD,4207,Secondary,Private,-27.7105,153.199,FALSE,,,,,FALSE,FALSE
ACARA,48050,Trinity College,Trinity College (Gladstone),,Gladstone,Australia,QLD,4680,Combined,Private,-23.871,151.257,FALSE,,,,,FALSE,FALSE
ACARA,53403,Trinity College - South Gladstone Campus,Trinity College - South Gladstone Campus,,South Gladstone,Australia,QLD,4680,Secondary,Private,-23.86261318,151.268073,FALSE,,,,,FALSE,FALSE
ACARA,48937,Trinity College,Trinity College (East Perth),,East Perth,Australia,WA,6004,Combined,Private,-31.9596,115.883,FALSE,,,,,FALSE,FALSE
ACARA,49821,Trinity College Blakeview,Trinity College Blakeview,,Blakeview,Australia,SA,5114,Combined,Private,-34.6892,138.702,FALSE,,,,,FALSE,FALSE
ACARA,45710,Trinity College Colac,Trinity College Colac,,Colac,Australia,VIC,3250,Secondary,Private,-38.3512,143.579,FALSE,,,,,FALSE,FALSE
ACARA,49823,Trinity College Gawler River,Trinity College Gawler River,,Angle Vale,Australia,SA,5117,Combined,Private,-34.6388,138.647,FALSE,,,,,FALSE,FALSE
ACARA,49830,Trinity College North,Trinity College North,,Evanston South,Australia,SA,5116,Combined,Private,-34.634,138.735,FALSE,,,,,FALSE,FALSE
ACARA,53194,Trinity College Roseworthy,Trinity College Roseworthy,,Roseworthy,Australia,SA,5371,Primary,Private,-34.55050507,138.7471509,FALSE,,,,,FALSE,FALSE
ACARA,40939,Trinity College Senior,Trinity College Senior,,Evanston South,Australia,SA,5116,Secondary,Private,-34.633,138.734,FALSE,,,,,FALSE,FALSE
ACARA,49820,Trinity College South,Trinity College South,,Evanston South,Australia,SA,5116,Combined,Private,-34.6349,138.732,FALSE,,,,,FALSE,FALSE
ACARA,49338,Trinity Gardens School,Trinity Gardens School,,Trinity Gardens,Australia,SA,5068,Primary,Public,-34.9084,138.641,FALSE,,,,,FALSE,FALSE
ACARA,43710,Trinity Grammar School,Trinity Grammar School,,Summer Hill,Australia,NSW,2130,Combined,Private,-33.8986,151.131,FALSE,,,,,FALSE,FALSE
ACARA,52065,Trinity Grammar School Bishop Chambers House,Trinity Grammar School Bishop Chambers House,,Summer Hill,Australia,NSW,2130,Combined,Private,-33.8946,151.132,FALSE,,,,,FALSE,FALSE
ACARA,52635,"Trinity Grammar School Field Studies Centre, Woollamia Campus","Trinity Grammar School Field Studies Centre, Woollamia Campus",,Woollamia,Australia,NSW,2540,Combined,Private,-35.005,150.632,FALSE,,,,,FALSE,FALSE
ACARA,40857,Trinity Grammar School Preparatory School,Trinity Grammar School Preparatory School,,Strathfield,Australia,NSW,2135,Primary,Private,-33.882,151.092,FALSE,,,,,FALSE,FALSE
ACARA,46156,Trinity Grammar School Kew,Trinity Grammar School Kew,,Kew,Australia,VIC,3101,Combined,Private,-37.8102,145.036,FALSE,,,,,FALSE,FALSE
ACARA,46272,Trinity Lutheran College,Trinity Lutheran College (Mildura),,Mildura,Australia,VIC,3500,Combined,Private,-34.2016,142.129,FALSE,,,,,FALSE,FALSE
ACARA,47977,Trinity Lutheran College,Trinity Lutheran College (Ashmore),,Ashmore,Australia,QLD,4214,Combined,Private,-27.98,153.363,FALSE,,,,,FALSE,FALSE
ACARA,47976,Trinity Lutheran College (Cotlew Street Campus),Trinity Lutheran College (Cotlew Street Campus),,Ashmore,Australia,QLD,4214,Primary,Private,-27.9844,153.372,FALSE,,,,,FALSE,FALSE
ACARA,47538,Tropical North Learning Academy - Smithfield State High School,Tropical North Learning Academy - Smithfield State High School,,Smithfield,Australia,QLD,4878,Secondary,Public,-16.8119,145.696,FALSE,,,,,FALSE,FALSE
ACARA,47311,Tropical North Learning Academy - Trinity Beach State School,Tropical North Learning Academy - Trinity Beach State School,,Trinity Beach,Australia,QLD,4879,Primary,Public,-16.7948,145.69,FALSE,,,,,FALSE,FALSE
ACARA,51480,Truganina P-9 College,Truganina P-9 College,,Truganina,Australia,VIC,3029,Combined,Public,-37.8388,144.719,FALSE,,,,,FALSE,FALSE
ACARA,50302,Truganina South Primary School,Truganina South Primary School,,Truganina,Australia,VIC,3029,Primary,Public,-37.8651,144.726,FALSE,,,,,FALSE,FALSE
ACARA,43042,Trundle Central School,Trundle Central School,,Trundle,Australia,NSW,2875,Combined,Public,-32.9254,147.709,FALSE,,,,,FALSE,FALSE
ACARA,43043,Trunkey Public School,Trunkey Public School,,Trunkey Creek,Australia,NSW,2795,Primary,Public,-33.8165,149.326,FALSE,,,,,FALSE,FALSE
ACARA,49322,Truro Primary School,Truro Primary School,,Truro,Australia,SA,5356,Primary,Public,-34.4112,139.126,FALSE,,,,,FALSE,FALSE
ACARA,41278,Truscott Street Public School,Truscott Street Public School,,North Ryde,Australia,NSW,2113,Primary,Public,-33.7941,151.131,FALSE,,,,,FALSE,FALSE
ACARA,49031,"TSH (Teach, Speak, Hear)","TSH (Teach, Speak, Hear)",,Wembley,Australia,WA,6014,Special,Private,-31.924,115.824,FALSE,,,,,FALSE,FALSE
ACARA,50544,Tuart Forest Primary School,Tuart Forest Primary School,,Dalyellup,Australia,WA,6230,Primary,Public,-33.3924,115.634,FALSE,,,,,FALSE,FALSE
ACARA,48524,Tuart Hill Primary School,Tuart Hill Primary School,,Tuart Hill,Australia,WA,6060,Primary,Public,-31.901,115.84,FALSE,,,,,FALSE,FALSE
ACARA,51514,Tuart Rise Primary School,Tuart Rise Primary School,,Baldivis,Australia,WA,6171,Primary,Public,-32.354,115.814,FALSE,,,,,FALSE,FALSE
ACARA,42303,Tucabia Public School,Tucabia Public School,,Tucabia,Australia,NSW,2462,Primary,Public,-29.6667,153.107,FALSE,,,,,FALSE,FALSE
ACARA,44788,Tucker Road Bentleigh Primary School,Tucker Road Bentleigh Primary School,,Bentleigh,Australia,VIC,3204,Primary,Public,-37.9325,145.049,FALSE,,,,,FALSE,FALSE
ACARA,42130,Tuggerah Lakes Secondary College Berkeley Vale Campus,Tuggerah Lakes Secondary College Berkeley Vale Campus,,Berkeley Vale,Australia,NSW,2261,Secondary,Public,-33.3417,151.425,FALSE,,,,,FALSE,FALSE
ACARA,42116,Tuggerah Lakes Secondary College The Entrance Campus,Tuggerah Lakes Secondary College The Entrance Campus,,Long Jetty,Australia,NSW,2261,Secondary,Public,-33.3713,151.477,FALSE,,,,,FALSE,FALSE
ACARA,42102,Tuggerah Lakes Secondary College Tumbi Umbi Campus,Tuggerah Lakes Secondary College Tumbi Umbi Campus,,Tumbi Umbi,Australia,NSW,2261,Secondary,Public,-33.3956,151.454,FALSE,,,,,FALSE,FALSE
ACARA,41977,Tuggerah Public School,Tuggerah Public School,,Tuggerah,Australia,NSW,2259,Primary,Public,-33.313,151.416,FALSE,,,,,FALSE,FALSE
ACARA,42015,Tuggerawong Public School,Tuggerawong Public School,,Tuggerawong,Australia,NSW,2259,Primary,Public,-33.2798,151.486,FALSE,,,,,FALSE,FALSE
ACARA,44872,Tullamarine Primary School,Tullamarine Primary School,,Tullamarine,Australia,VIC,3043,Primary,Public,-37.7022,144.88,FALSE,,,,,FALSE,FALSE
ACARA,43044,Tullamore Central School,Tullamore Central School,,Tullamore,Australia,NSW,2874,Combined,Public,-32.6368,147.566,FALSE,,,,,FALSE,FALSE
ACARA,47565,Tullawong State High School,Tullawong State High School,,Caboolture,Australia,QLD,4510,Secondary,Public,-27.0705,152.929,FALSE,,,,,FALSE,FALSE
ACARA,47401,Tullawong State School,Tullawong State School,,Caboolture,Australia,QLD,4510,Primary,Public,-27.0699,152.933,FALSE,,,,,FALSE,FALSE
ACARA,52474,Tulliallan Primary School,Tulliallan Primary School,,Cranbourne North,Australia,VIC,3977,Primary,Public,-38.0815,145.327,FALSE,,,,,FALSE,FALSE
ACARA,42630,Tullibigeal Central School,Tullibigeal Central School,,Tullibigeal,Australia,NSW,2669,Combined,Public,-33.4229,146.723,FALSE,,,,,FALSE,FALSE
ACARA,42896,Tullimbar Public School,Tullimbar Public School,,Tullimbar,Australia,NSW,2527,Primary,Public,-34.5759,150.752,FALSE,,,,,FALSE,FALSE
ACARA,42502,Tulloona Public School,Tulloona Public School,,Tulloona,Australia,NSW,2400,Primary,Public,-28.8689,150.101,FALSE,,,,,FALSE,FALSE
ACARA,47488,Tully State High School,Tully State High School,,Tully,Australia,QLD,4854,Secondary,Public,-17.9401,145.931,FALSE,,,,,FALSE,FALSE
ACARA,46988,Tully State School,Tully State School,,Tully,Australia,QLD,4854,Primary,Public,-17.9386,145.922,FALSE,,,,,FALSE,FALSE
ACARA,42709,Tumbarumba High School,Tumbarumba High School,,Tumbarumba,Australia,NSW,2653,Secondary,Public,-35.7831,148.018,FALSE,,,,,FALSE,FALSE
ACARA,42631,Tumbarumba Public School,Tumbarumba Public School,,Tumbarumba,Australia,NSW,2653,Primary,Public,-35.7764,148.014,FALSE,,,,,FALSE,FALSE
ACARA,42304,Tumbulgum Public School,Tumbulgum Public School,,Tumbulgum,Australia,NSW,2490,Primary,Public,-28.274,153.463,FALSE,,,,,FALSE,FALSE
ACARA,49428,Tumby Bay Area School,Tumby Bay Area School,,Tumby Bay,Australia,SA,5605,Combined,Public,-34.3758,136.099,FALSE,,,,,FALSE,FALSE
ACARA,42704,Tumut High School,Tumut High School,,Tumut,Australia,NSW,2720,Secondary,Public,-35.3122,148.219,FALSE,,,,,FALSE,FALSE
ACARA,42632,Tumut Public School,Tumut Public School,,Tumut,Australia,NSW,2720,Primary,Public,-35.3024,148.219,FALSE,,,,,FALSE,FALSE
ACARA,42349,Tuncurry Public School,Tuncurry Public School,,Tuncurry,Australia,NSW,2428,Primary,Public,-32.1716,152.495,FALSE,,,,,FALSE,FALSE
ACARA,44441,Tungamah Primary School,Tungamah Primary School,,Tungamah,Australia,VIC,3728,Primary,Public,-36.1613,145.879,FALSE,,,,,FALSE,FALSE
ACARA,43818,Tuntable Falls Community School,Tuntable Falls Community School,,Tuntable Falls Via Nimbin,Australia,NSW,2480,Primary,Private,-28.5804,153.276,FALSE,,,,,FALSE,FALSE
ACARA,49929,Turner School,Turner School,,Turner,Australia,ACT,2612,Primary,Public,-35.265,149.126,FALSE,,,,,FALSE,FALSE
ACARA,41339,Turramurra High School,Turramurra High School,,South Turramurra,Australia,NSW,2074,Secondary,Public,-33.7573,151.115,FALSE,,,,,FALSE,FALSE
ACARA,41243,Turramurra North Public School,Turramurra North Public School,,North Turramurra,Australia,NSW,2074,Primary,Public,-33.7147,151.148,FALSE,,,,,FALSE,FALSE
ACARA,41255,Turramurra Public School,Turramurra Public School,,Turramurra,Australia,NSW,2074,Primary,Public,-33.7453,151.114,FALSE,,,,,FALSE,FALSE
ACARA,53442,Turrun Primary School,Turrun Primary School,,Clyde North,Australia,VIC,3978,Primary,Public,-38.08196808,145.3532331,FALSE,,,,,FALSE,FALSE
ACARA,42661,Turvey Park Public School,Turvey Park Public School,,Wagga Wagga,Australia,NSW,2650,Primary,Public,-35.1291,147.358,FALSE,,,,,FALSE,FALSE
ACARA,42306,Tweed Heads Public School,Tweed Heads Public School,,Tweed Heads,Australia,NSW,2485,Primary,Public,-28.1695,153.542,FALSE,,,,,FALSE,FALSE
ACARA,42337,Tweed Heads South Public School,Tweed Heads South Public School,,Tweed Heads South,Australia,NSW,2486,Primary,Public,-28.1953,153.539,FALSE,,,,,FALSE,FALSE
ACARA,42391,Tweed River High School,Tweed River High School,,Tweed Heads South,Australia,NSW,2486,Secondary,Public,-28.1957,153.541,FALSE,,,,,FALSE,FALSE
ACARA,43801,Tweed Valley Adventist College,Tweed Valley Adventist College,,Murwillumbah,Australia,NSW,2484,Combined,Private,-28.3301,153.373,FALSE,,,,,FALSE,FALSE
ACARA,46659,Two Mile State School,Two Mile State School,,Two Mile,Australia,QLD,4570,Primary,Public,-26.1703,152.643,FALSE,,,,,FALSE,FALSE
ACARA,48773,Two Rocks Primary School,Two Rocks Primary School,,Two Rocks,Australia,WA,6037,Primary,Public,-31.489413,115.591027,FALSE,,,,,FALSE,FALSE
ACARA,49323,Two Wells Primary School,Two Wells Primary School,,Two Wells,Australia,SA,5501,Primary,Public,-34.5926,138.517,FALSE,,,,,FALSE,FALSE
ACARA,44563,Tyabb Primary School,Tyabb Primary School,,Tyabb,Australia,VIC,3913,Primary,Public,-38.2608,145.167,FALSE,,,,,FALSE,FALSE
ACARA,44616,Tyabb Railway Station Primary School,Tyabb Railway Station Primary School,,Tyabb,Australia,VIC,3913,Primary,Public,-38.2621,145.193,FALSE,,,,,FALSE,FALSE
ACARA,42307,Tyalgum Public School,Tyalgum Public School,,Tyalgum,Australia,NSW,2484,Primary,Public,-28.3545,153.205,FALSE,,,,,FALSE,FALSE
ACARA,42346,Tyalla Public School,Tyalla Public School,,Coffs Harbour,Australia,NSW,2450,Primary,Public,-30.2839,153.112,FALSE,,,,,FALSE,FALSE
ACARA,44435,Tyers Primary School,Tyers Primary School,,Tyers,Australia,VIC,3844,Primary,Public,-38.1491,146.478,FALSE,,,,,FALSE,FALSE
ACARA,44112,Tylden Primary School,Tylden Primary School,,Tylden,Australia,VIC,3444,Primary,Public,-37.325,144.409,FALSE,,,,,FALSE,FALSE
ACARA,43783,Tyndale Christian School,Tyndale Christian School (Blacktown),,Blacktown,Australia,NSW,2148,Combined,Private,-33.7832,150.886,FALSE,,,,,FALSE,FALSE
ACARA,49850,Tyndale Christian School,Tyndale Christian School (Salisbury East),,Salisbury East,Australia,SA,5109,Combined,Private,-34.774,138.67,FALSE,,,,,FALSE,FALSE
ACARA,49824,Tyndale Christian School Murray Bridge,Tyndale Christian School Murray Bridge,,Murray Bridge,Australia,SA,5253,Combined,Private,-35.12767,139.25641,FALSE,,,,,FALSE,FALSE
ACARA,49794,Tyndale Christian School Strathalbyn,Tyndale Christian School Strathalbyn,,Strathalbyn,Australia,SA,5255,Combined,Private,-35.2546,138.898,FALSE,,,,,FALSE,FALSE
ACARA,45203,Tyrrell College,Tyrrell College,,Sea Lake,Australia,VIC,3533,Combined,Public,-35.5093,142.854,FALSE,,,,,FALSE,FALSE
ACARA,42308,Uki Public School,Uki Public School,,Uki,Australia,NSW,2484,Primary,Public,-28.415,153.334,FALSE,,,,,FALSE,FALSE
ACARA,42929,Ulladulla High School,Ulladulla High School,,Ulladulla,Australia,NSW,2539,Secondary,Public,-35.3582,150.47,FALSE,,,,,FALSE,FALSE
ACARA,42826,Ulladulla Public School,Ulladulla Public School,,Ulladulla,Australia,NSW,2539,Primary,Public,-35.3552,150.469,FALSE,,,,,FALSE,FALSE
ACARA,42309,Ulmarra Public School,Ulmarra Public School,,Ulmarra,Australia,NSW,2462,Primary,Public,-29.629,153.031,FALSE,,,,,FALSE,FALSE
ACARA,42310,Ulong Public School,Ulong Public School,,Ulong,Australia,NSW,2450,Primary,Public,-30.243,152.885,FALSE,,,,,FALSE,FALSE
ACARA,41055,Ultimo Public School,Ultimo Public School,,Ultimo,Australia,NSW,2007,Primary,Public,-33.8768,151.197,FALSE,,,,,FALSE,FALSE
ACARA,40197,Ulverstone Primary School,Ulverstone Primary School,,Ulverstone,Australia,TAS,7315,Primary,Public,-41.1608,146.164,FALSE,,,,,FALSE,FALSE
ACARA,40052,Ulverstone Secondary College,Ulverstone Secondary College,,Ulverstone,Australia,TAS,7315,Secondary,Public,-41.1633,146.171,FALSE,,,,,FALSE,FALSE
ACARA,53531,Umarkoo Primary School,Umarkoo Primary School,,Wollert,Australia,VIC,3750,Primary,Public,-37.60155227,145.0233031,FALSE,,,,,FALSE,FALSE
ACARA,42009,Umina Beach Public School,Umina Beach Public School,,Umina Beach,Australia,NSW,2257,Primary,Public,-33.5251,151.314,FALSE,,,,,FALSE,FALSE
ACARA,42827,Unanderra Public School,Unanderra Public School,,Cordeaux Heights,Australia,NSW,2526,Primary,Public,-34.4455,150.835,FALSE,,,,,FALSE,FALSE
